transcript_id	wt_mrna_YPD1.genes.results	wt_mrna_YPD2.genes.results	wt_mrna_YPD3.genes.results	ncs2d_mrna_YPD1.genes.results	ncs2d_mrna_YPD2.genes.results	ncs2d_mrna_YPD3.genes.results	elp6d_mrna_YPD1.genes.results	elp6d_mrna_YPD2.genes.results	elp6d_mrna_YPD3.genes.results	ncs2d_elp6d_mrna_YPD1.genes.results	ncs2d_elp6d_mrna_YPD2.genes.results	ncs2d_elp6d_mrna_YPD3.genes.results
YOR110W	34.79	35.37	34.14	32.8	44.11	35.99	33.26	35.7	30.87	38.23	29.79	33.48
YOR111W	32.32	29.38	34.85	29.87	38.05	40.38	36.01	27.72	38.32	45.51	34.8	40.82
YOR112W	35.77	34.23	31.59	43.77	41.96	32.58	37.14	39.31	33.17	41.64	41.48	39.51
YOR113W	9.47	9.95	10.46	11.09	13.63	10.48	10.76	13.47	12.73	18.02	16.79	15.01
YOR114W	12.22	8.32	11.58	8.16	11.22	9.25	7.6	11.37	8.7	11.5	10.94	12.17
YOR115C	81.73	68.31	91.76	88.19	113.06	111.22	109.85	97.79	107.43	118.51	94.68	118.22
YOR116C	45.74	49.26	44.58	56.04	52.05	40.85	48.33	52.65	45.96	53.13	55.77	45.45
YOR117W	175.06	197.61	168.78	236.56	238.42	209.69	200.93	197.57	188.23	249.41	237.39	229.29
YOR118W	56.21	56.17	55.27	52.12	61.91	56.41	56.19	54.95	58.92	57.92	49.11	55.43
YOR119C	42.37	35.96	44.43	38.34	53.74	36.85	42.1	34.58	43.72	47.12	31.78	43.21
YOR120W	26.65	22.49	19.7	26.36	35.45	30.63	29.94	28.49	29.63	33.9	41.37	38.11
YOR122C	1063.7	1012.66	1021.89	999.6	1049.14	1108.59	1011.81	1007.61	1018.58	934.41	883.37	922.61
YOR123C	59.18	64.56	68.01	56.08	71.32	67.73	58.42	61.25	52.8	68.64	55.09	65.03
YOR124C	27.54	24.46	31.31	33.26	34.78	33.46	34.84	29.28	35.77	41.96	31.76	43.73
YOR125C	51.79	39.19	49.91	55.63	56.57	61.42	55.8	46.55	49.28	64.33	51.02	61.86
YOR126C	55.07	50.01	53.46	59.42	57.82	53.03	63.38	67.59	57.22	74.47	79.75	69.35
YOR127W	28.76	30.03	30.99	31.03	35.36	28.69	30.6	30.41	30.35	38.48	28.44	34.73
YOR128C	116.9	105.56	76.14	124.62	135.48	94.89	95.12	98.34	89.59	110.82	113.47	111.96
YOR129C	13.76	13.33	15.72	17.8	19.04	12.84	16.12	17.55	15.42	18.04	16.22	17.16
YOR130C	32.3	41.48	34.98	45.91	45.46	40.22	60.51	53.62	52.69	55.19	44.86	51.81
YOR131C	64.95	58.29	69.22	73.19	90.1	100.61	67.94	65.96	71.11	97.4	73.81	91.91
YOR132W	38.76	37.69	45.36	46.15	43.94	39.97	43.47	40.3	38.61	45.08	47.15	44.83
YOR133W	722.26	792.69	825.03	831.71	648.8	698.77	754.61	778.58	751.87	601.69	858.67	632.48
YOR134W	1.91	2.65	4.18	4.06	4.76	4.7	5.49	3.18	4.22	6.29	5.38	5.86
YOR136W	285.38	260.96	310.97	327.42	342.77	295.64	339.51	373.28	353.91	388.56	406.26	360.42
YOR137C	11.99	10.76	13.31	13.45	14.9	10.92	14.48	14.94	13.08	16.27	12.81	12.11
YOR138C	41.64	42.35	33.74	41.68	45.07	35.54	38.28	43.7	38.55	48.89	45.67	41.75
YOR140W	12.66	13.29	12.1	18.24	14.73	13.49	17.67	19.75	19.12	20.31	23.4	19.83
YOR141C	34.89	33.69	34.74	40.41	41.19	34.0	35.92	36.16	36.82	47.05	38.37	43.26
YOR142W	146.36	135.51	153.2	153.95	137.45	148.38	152.48	155.25	155.18	170.18	203.48	181.15
YOR142W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR142W-B	1.53	0.73	2.09	0.96	1.28	3.77	1.76	0.89	1.61	1.86	1.86	1.05
YOR143C	43.73	36.59	42.85	36.9	50.6	48.89	43.62	33.18	45.25	51.59	19.75	44.12
YOR144C	16.3	14.46	18.4	15.46	19.21	15.63	17.17	17.55	18.13	18.49	13.06	18.48
YOR145C	220.68	199.46	213.26	204.83	237.33	218.94	201.75	200.27	222.53	209.47	204.36	205.31
YOR147W	28.2	23.6	22.87	27.47	29.68	26.51	23.9	24.62	28.7	39.11	22.9	32.88
YOR148C	53.07	48.44	51.79	38.75	52.78	63.55	46.26	43.44	52.78	64.22	34.99	55.57
YOR149C	34.78	33.75	30.85	38.43	38.61	25.5	40.29	37.73	41.55	47.07	39.04	39.88
YOR150W	78.91	76.41	72.03	74.57	83.69	80.19	80.6	80.77	67.85	69.2	77.92	73.23
YOR151C	85.43	82.97	93.44	124.61	119.28	104.18	106.29	105.08	105.19	139.15	122.68	130.9
YOR152C	23.61	15.84	26.19	22.83	18.0	25.98	23.6	23.93	23.97	27.59	33.06	24.46
YOR153W	299.96	246.75	401.01	400.57	312.46	400.58	357.96	352.43	320.92	312.47	384.98	299.52
YOR154W	31.72	26.99	31.32	28.96	41.62	32.59	32.21	28.85	37.43	41.42	22.79	37.11
YOR155C	44.09	45.79	42.26	51.39	54.17	47.84	44.03	49.75	44.13	65.11	72.37	56.29
YOR156C	14.26	11.53	13.65	15.91	17.54	11.14	16.84	15.09	14.8	18.11	18.93	16.56
YOR157C	198.05	213.5	205.44	294.09	266.13	281.62	278.81	290.33	289.14	367.34	428.6	379.59
YOR158W	46.73	37.22	51.12	36.02	52.96	60.57	45.32	39.78	42.89	63.18	38.12	50.3
YOR159C	106.92	76.88	95.79	92.71	104.43	124.59	97.61	106.71	90.56	117.23	97.2	112.69
YOR160W	36.95	31.84	28.65	43.47	41.04	28.47	32.94	32.75	37.65	39.27	37.14	39.15
YOR161C	47.46	45.42	36.08	62.74	62.87	45.97	60.47	63.92	58.62	82.04	91.33	78.32
YOR161C-C	0.83	1.6	1.76	5.31	6.36	2.28	5.74	2.9	6.8	7.55	9.9	9.34
YOR162C	22.55	23.69	24.34	23.68	22.52	19.39	22.22	24.42	22.87	26.31	25.72	23.42
YOR163W	117.72	110.89	117.51	79.61	91.96	90.35	104.16	105.92	103.57	88.55	84.4	82.78
YOR164C	172.68	132.94	181.33	138.75	164.67	173.71	161.46	156.06	150.71	163.91	115.98	161.48
YOR165W	61.54	56.14	61.92	65.49	68.41	61.08	62.07	67.68	58.87	72.6	63.96	69.42
YOR166C	33.25	26.23	30.58	24.35	30.87	28.13	24.96	26.88	30.83	34.61	16.22	31.82
YOR167C	5442.82	5575.47	4757.25	4279.29	5205.56	4931.3	4467.03	4709.54	4708.94	4275.33	3873.81	4160.16
YOR168W	254.88	232.7	238.32	296.9	322.7	276.03	263.19	249.83	258.83	300.12	247.68	280.02
YOR171C	59.43	52.55	54.78	65.25	71.89	54.39	58.71	67.6	61.13	82.16	74.01	74.6
YOR172W	14.57	14.6	16.76	18.03	19.23	17.07	16.77	17.73	18.1	20.85	18.55	20.51
YOR173W	8.23	6.83	8.12	11.17	12.3	11.41	10.43	11.2	9.64	20.72	28.37	19.64
YOR174W	57.71	46.57	57.57	50.64	67.76	66.71	47.51	46.58	46.16	59.98	32.74	55.07
YOR175C	127.43	124.33	123.52	117.14	123.1	111.61	108.74	112.63	102.92	104.38	99.34	98.61
YOR176W	93.18	85.41	84.66	102.35	103.54	102.34	106.38	99.38	107.23	126.34	125.3	123.95
YOR177C	1.59	1.62	2.97	2.56	0.89	3.89	3.23	1.75	2.82	4.32	3.63	4.27
YOR178C	14.77	15.32	12.2	17.23	17.96	15.32	12.01	14.47	15.61	19.26	15.03	15.02
YOR179C	35.59	31.06	42.32	23.22	29.78	31.53	32.19	27.03	31.73	32.08	18.21	35.01
YOR180C	20.25	15.29	17.7	16.66	19.45	18.9	19.75	18.34	17.39	20.32	16.39	21.98
YOR181W	30.19	30.13	31.48	40.72	31.0	30.69	35.35	39.48	38.98	47.1	62.88	49.06
YOR182C	3982.41	3648.86	4281.22	3395.76	4132.87	5214.68	4229.97	3772.3	4199.68	3905.07	2962.09	4128.23
YOR183W	7.89	5.04	3.24	7.77	9.71	7.19	5.66	5.14	8.38	12.98	9.88	7.88
YOR184W	353.15	313.89	283.01	292.83	309.47	256.89	280.08	270.25	280.34	235.68	215.95	214.09
YOR185C	42.26	48.77	49.36	49.43	37.66	44.57	49.38	40.41	40.47	54.22	77.64	60.91
YOR186W	1.18	1.98	1.25	3.49	3.38	2.91	2.37	3.46	1.81	5.35	4.44	4.25
YOR187W	214.08	226.51	237.08	246.08	224.94	257.08	239.75	234.75	228.23	234.79	259.06	242.05
YOR188W	18.6	18.31	22.32	24.18	21.5	17.69	24.91	21.18	26.05	26.69	29.86	27.11
YOR189W	60.83	38.76	54.52	42.7	51.37	56.31	35.1	30.03	34.71	41.64	28.22	39.01
YOR190W	8.6	8.06	8.65	10.04	8.66	8.12	9.08	9.5	10.26	10.29	11.28	10.74
YOR191W	11.99	10.95	16.3	15.72	15.45	14.64	16.83	12.77	17.99	19.63	14.51	20.09
YOR192C	8.09	5.88	5.55	8.43	11.48	6.36	10.08	10.07	7.96	10.03	10.26	10.69
YOR192C-A	0.0	0.0	0.0	0.55	0.0	0.0	0.0	0.0	0.0	0.0	0.44	0.06
YOR192C-B	3.72	2.4	5.69	2.39	3.31	3.18	2.99	2.86	3.28	3.48	1.96	3.0
YOR192C-C	14.36	11.72	16.81	7.25	11.15	13.85	9.61	6.69	14.9	11.27	8.83	5.59
YOR193W	23.33	15.39	26.29	21.72	24.76	29.9	22.52	19.19	24.24	28.49	15.33	28.66
YOR194C	59.89	50.02	71.73	43.56	72.19	73.6	54.64	50.07	53.55	69.64	39.69	63.94
YOR195W	11.39	6.74	14.4	9.58	14.0	16.14	8.98	11.55	15.03	20.4	6.73	14.13
YOR196C	62.47	59.59	57.25	66.5	72.13	66.93	62.99	67.01	61.73	71.05	61.5	65.87
YOR197W	147.17	116.67	143.1	168.95	157.98	142.25	158.66	164.67	158.63	174.41	210.63	166.74
YOR198C	131.5	122.69	167.56	108.05	114.89	139.76	113.98	112.75	117.62	140.72	101.97	142.07
YOR201C	50.53	51.58	48.18	53.11	60.21	52.96	58.81	57.4	57.24	62.63	59.46	57.12
YOR202W	101.74	81.03	93.07	139.39	123.23	139.47	170.8	162.74	157.5	171.5	212.04	180.45
YOR204W	99.95	109.8	93.73	126.33	117.26	82.84	98.58	113.62	101.37	100.83	115.37	86.35
YOR205C	31.6	28.94	32.56	36.4	40.19	36.44	36.87	37.28	33.55	43.39	33.22	43.83
YOR206W	92.81	75.77	109.99	74.73	109.71	105.56	85.3	77.53	93.51	112.63	60.09	103.9
YOR207C	55.06	53.62	63.67	77.73	70.65	61.94	72.6	71.32	64.7	81.18	90.6	76.92
YOR208W	14.21	11.61	13.59	17.04	20.31	13.65	16.3	18.4	17.48	28.02	24.26	28.44
YOR209C	173.53	161.31	175.14	207.33	209.78	197.38	211.15	198.71	193.71	204.12	219.78	194.51
YOR210W	330.85	286.14	374.37	274.97	373.59	394.24	274.18	270.51	271.14	313.2	180.09	325.6
YOR211C	27.05	25.74	24.34	35.0	31.54	27.63	28.18	30.56	30.27	43.91	37.74	37.09
YOR212W	139.99	125.73	134.05	123.75	136.03	110.26	112.24	115.51	108.66	108.94	88.07	98.49
YOR213C	47.32	46.03	46.82	47.27	55.7	52.93	42.71	43.25	47.33	47.21	49.09	46.37
YOR214C	0.0	0.18	0.13	0.33	0.7	0.3	0.0	0.55	0.74	0.6	0.58	0.58
YOR215C	54.93	49.1	56.02	36.43	43.5	47.35	43.33	36.3	49.24	51.07	27.3	46.58
YOR216C	24.83	19.32	34.76	21.66	28.8	41.81	28.27	28.14	30.48	39.57	19.84	45.15
YOR217W	54.79	50.04	50.24	50.85	59.32	44.54	52.13	54.91	49.59	58.75	46.4	55.64
YOR219C	29.74	27.74	28.13	32.7	32.32	22.63	26.51	28.01	29.11	32.37	30.34	30.38
YOR220W	50.2	37.04	51.31	57.32	68.96	58.68	57.03	59.2	57.88	79.35	64.81	81.68
YOR221C	42.91	42.64	47.01	63.09	60.07	58.6	55.86	64.75	61.04	76.62	97.57	76.98
YOR222W	74.75	68.69	70.26	94.2	98.51	91.21	109.04	116.83	114.9	134.99	114.72	120.73
YOR223W	35.12	27.84	28.53	29.76	32.9	27.03	24.65	29.06	28.23	38.62	43.8	37.3
YOR224C	506.18	457.02	557.2	489.39	513.18	609.88	557.22	530.42	538.53	529.7	467.92	556.24
YOR226C	176.46	143.73	126.5	170.3	164.76	154.52	161.63	170.35	163.78	209.67	191.61	215.6
YOR227W	16.31	19.48	20.28	25.39	23.04	19.74	25.56	25.77	22.53	33.12	35.31	29.51
YOR228C	22.22	25.01	18.43	23.18	24.86	19.57	25.16	22.64	22.78	28.05	27.99	26.52
YOR229W	24.32	26.09	25.21	29.3	26.46	25.2	32.93	29.2	29.96	33.95	36.47	34.41
YOR230W	250.8	265.44	285.19	270.23	253.68	262.09	272.63	275.13	248.36	265.64	335.3	294.27
YOR231W	52.47	47.92	44.82	58.9	63.24	50.3	51.14	53.68	53.25	57.53	68.79	63.11
YOR232W	214.81	175.32	223.29	196.05	237.09	245.2	194.83	185.59	194.24	210.03	155.76	217.81
YOR233W	32.56	32.52	33.01	36.04	37.06	31.51	35.34	38.35	34.43	39.53	38.56	34.97
YOR234C	2566.35	2156.88	2367.2	2079.82	2410.08	2444.77	2283.56	2117.66	2529.59	2225.97	1520.64	2161.52
YOR235W	1.62	0.78	1.42	0.74	1.54	0.0	0.46	0.0	1.03	1.33	2.56	1.13
YOR236W	59.11	57.64	63.45	48.71	45.64	55.44	41.38	47.05	42.26	37.37	41.57	37.87
YOR237W	4.61	4.42	3.87	2.82	3.72	2.79	2.99	3.48	3.62	4.94	3.49	3.28
YOR238W	34.29	31.23	45.58	33.37	37.57	42.38	35.07	35.34	43.38	45.58	26.77	45.79
YOR239W	70.45	73.73	90.12	67.18	76.86	96.17	79.06	71.51	77.81	114.03	107.92	122.66
YOR241W	76.35	63.82	67.01	73.86	82.53	70.34	77.28	71.68	72.7	85.35	75.51	78.38
YOR242C	7.02	5.72	8.14	10.42	8.36	13.04	8.05	6.85	8.05	11.74	8.88	10.89
YOR243C	84.21	78.56	92.34	85.85	98.95	96.34	90.01	79.94	85.61	103.6	65.24	94.56
YOR244W	39.3	38.52	38.53	36.33	51.7	46.67	44.41	37.41	44.72	51.69	24.57	49.81
YOR245C	29.02	31.8	30.55	32.7	34.09	35.96	30.18	29.83	28.93	31.38	29.1	30.8
YOR246C	181.25	170.11	157.73	178.31	184.1	179.43	176.73	184.59	180.14	188.25	197.06	179.72
YOR247W	856.74	846.08	889.5	888.3	774.8	760.69	881.78	972.19	997.98	926.74	1250.54	957.8
YOR249C	17.65	16.62	18.23	19.98	22.77	19.6	19.01	15.63	21.27	26.2	12.19	24.53
YOR250C	26.2	25.4	27.0	37.4	29.9	33.69	29.27	27.95	32.52	36.65	43.81	36.37
YOR251C	104.1	93.38	103.87	124.23	131.62	137.61	122.52	112.83	117.76	137.59	132.94	145.63
YOR252W	60.64	61.83	74.74	49.86	78.42	89.51	64.32	53.25	65.22	85.09	80.65	77.99
YOR253W	217.75	153.24	213.7	200.75	237.86	214.23	217.14	196.99	230.19	208.27	166.94	203.11
YOR254C	206.59	190.86	205.17	197.84	219.19	193.33	200.96	191.6	203.94	206.53	150.97	200.48
YOR255W	0.16	0.3	0.0	0.28	0.3	0.17	0.18	0.0	0.24	0.26	0.25	0.56
YOR256C	29.77	29.52	31.05	39.12	38.92	35.32	35.94	35.37	32.89	47.49	37.24	43.98
YOR257W	49.88	66.64	56.31	58.83	73.57	73.19	51.74	52.38	50.96	78.76	59.98	67.97
YOR258W	22.21	19.77	22.57	20.0	26.64	20.8	23.43	22.8	27.08	30.0	21.47	26.07
YOR259C	212.38	187.58	236.24	282.16	342.44	330.96	289.52	298.92	292.37	407.79	319.4	366.46
YOR260W	119.35	116.95	125.0	167.4	157.64	134.91	151.96	142.3	149.21	157.94	175.08	158.79
YOR261C	207.55	174.63	217.59	188.49	276.98	252.39	204.24	169.99	227.31	313.91	149.67	309.47
YOR262W	56.12	52.13	54.19	64.97	64.67	59.81	55.49	57.16	58.21	68.45	52.96	64.54
YOR264W	81.0	71.55	79.23	105.77	114.57	104.07	101.04	105.75	95.99	131.55	121.19	135.7
YOR265W	107.24	96.34	115.27	64.61	94.24	79.19	89.76	82.21	90.26	87.2	84.46	88.57
YOR266W	20.97	13.79	16.97	22.32	25.46	23.92	20.28	20.56	23.51	31.61	18.44	25.67
YOR267C	28.03	24.61	30.17	31.75	32.96	25.34	28.66	31.77	30.12	37.44	36.04	35.26
YOR268C	0.0	0.93	0.45	0.58	1.23	0.7	1.11	0.0	0.49	0.79	1.27	1.41
YOR269W	24.59	18.76	21.99	24.67	26.29	22.73	24.47	25.24	22.32	24.57	23.76	26.42
YOR270C	323.12	319.74	311.78	371.07	334.37	295.49	325.4	335.57	315.41	313.75	338.59	303.69
YOR271C	245.45	250.56	213.64	224.85	244.74	221.09	241.12	261.89	270.23	275.93	265.78	276.94
YOR272W	129.03	113.91	117.86	133.84	149.9	147.89	131.95	128.52	142.32	147.25	127.79	143.99
YOR273C	26.82	27.94	21.13	36.77	33.76	21.38	29.1	36.93	31.21	39.65	42.3	35.6
YOR274W	24.18	22.79	30.27	21.42	29.14	25.92	21.44	23.1	23.71	27.74	20.56	24.89
YOR275C	35.26	27.54	38.05	35.04	34.98	35.71	35.45	34.78	37.85	42.41	31.48	41.22
YOR276W	468.57	414.11	515.14	403.13	449.02	541.61	488.2	472.26	469.08	412.36	397.45	439.71
YOR278W	41.34	34.96	44.95	35.56	39.99	45.93	43.09	34.78	42.12	39.68	35.78	40.89
YOR279C	23.61	19.95	21.3	17.01	30.35	27.01	18.59	18.49	22.63	30.67	18.11	24.12
YOR280C	46.93	44.37	55.57	39.84	48.74	46.04	47.69	49.61	47.66	53.95	46.6	47.05
YOR281C	88.32	64.23	105.2	68.3	100.44	99.7	78.06	69.69	78.28	92.14	74.11	87.75
YOR283W	109.2	95.71	104.77	93.28	114.41	104.57	90.89	82.66	88.47	82.71	64.41	85.86
YOR284W	26.09	19.91	30.18	25.64	27.4	29.67	23.62	32.04	29.75	32.4	28.62	28.8
YOR285W	390.71	354.92	408.06	372.83	384.25	449.9	361.85	350.48	364.77	375.87	393.98	367.9
YOR286W	139.59	155.49	155.78	154.14	158.91	202.19	162.1	157.26	143.12	159.95	154.21	163.47
YOR287C	21.35	17.29	32.64	17.31	32.99	34.2	22.84	20.91	23.96	31.2	13.34	28.94
YOR288C	59.4	45.19	54.85	59.67	66.2	57.74	56.41	56.1	52.12	66.2	62.78	63.97
YOR289W	10.66	11.37	14.01	9.69	12.94	13.05	16.96	11.79	14.98	19.37	15.9	15.32
YOR290C	20.39	21.1	25.81	29.03	25.97	22.79	28.44	26.37	26.56	35.88	33.84	35.6
YOR291W	28.96	25.97	23.13	29.97	27.46	20.76	25.03	28.61	25.59	29.15	33.81	26.92
YOR292C	28.59	24.85	25.41	37.44	39.79	35.14	35.69	35.51	32.56	41.37	37.22	36.12
YOR293C-A	9.83	3.93	8.63	17.86	11.71	16.11	7.52	10.31	7.51	24.25	11.65	13.75
YOR293W	3983.97	3201.35	4338.85	2992.08	3592.01	4346.4	3731.95	3475.06	3818.96	3233.44	2345.84	3352.03
YOR294W	106.05	97.4	107.39	89.25	108.91	115.27	107.56	101.4	99.75	107.91	88.18	97.61
YOR295W	28.53	32.42	28.81	20.77	34.56	30.13	25.14	25.82	28.4	25.01	23.89	23.78
YOR296W	11.48	10.72	12.96	12.75	13.37	11.79	12.08	12.24	11.91	13.02	12.84	11.96
YOR297C	67.05	59.14	61.57	66.41	69.85	66.54	60.76	55.28	60.47	59.55	64.66	56.45
YOR298C-A	1180.61	1263.67	1217.11	1209.58	1295.82	1509.42	1286.28	1276.47	1284.44	1407.32	1218.73	1454.2
YOR298W	29.63	23.09	22.61	28.16	30.74	29.59	21.58	22.36	21.39	35.05	25.07	28.36
YOR299W	46.32	45.81	46.87	55.07	52.45	45.52	52.39	51.1	53.94	58.36	54.62	56.25
YOR301W	60.39	57.41	63.16	65.14	62.87	56.14	62.62	71.97	68.76	61.9	77.21	63.52
YOR302W	87.42	41.19	92.66	106.37	128.48	92.26	161.47	154.94	127.58	130.36	154.6	157.5
YOR303W	141.07	127.84	116.29	170.18	173.42	158.33	213.99	217.86	220.63	191.39	182.9	176.01
YOR304C-A	46.86	33.43	48.63	38.62	52.96	57.74	43.13	43.98	41.37	52.42	51.69	52.7
YOR304W	20.13	17.31	25.13	24.4	29.64	25.58	23.45	20.71	25.43	37.73	22.95	36.47
YOR305W	69.32	51.76	60.11	48.58	76.58	65.02	48.65	50.34	61.92	77.96	41.84	64.09
YOR306C	66.48	60.93	66.04	56.91	56.33	58.19	62.45	54.97	53.21	47.79	46.47	47.38
YOR307C	60.12	51.75	64.32	63.71	64.52	63.79	65.11	67.89	68.51	74.08	66.51	76.65
YOR308C	9.36	9.76	15.71	12.56	13.59	15.38	16.53	13.25	16.01	24.44	14.68	24.88
YOR310C	299.97	290.6	315.36	285.98	298.25	321.84	270.66	276.74	311.09	330.98	263.26	339.79
YOR311C	114.12	94.67	95.28	106.95	117.55	104.38	122.18	120.78	123.96	124.5	131.95	120.6
YOR312C	3393.45	2985.46	3640.11	2679.53	3001.12	3459.31	3221.6	3018.87	3304.34	2591.94	2052.28	2722.68
YOR313C	4.62	3.81	5.68	3.85	6.84	6.03	3.97	7.51	6.34	5.8	2.94	4.51
YOR314W	4.25	7.04	5.98	3.87	5.9	1.48	3.11	6.54	4.53	1.59	3.67	2.32
YOR315W	80.35	80.4	87.11	80.87	86.6	74.56	70.6	74.68	80.92	54.84	44.79	49.74
YOR316C	103.34	82.44	86.81	102.27	110.08	88.59	110.7	120.63	113.68	116.99	106.82	116.24
YOR316C-A	8.95	4.0	7.13	13.56	8.53	2.93	8.21	9.32	7.9	6.38	11.79	8.58
YOR317W	86.08	86.77	80.35	109.12	110.79	89.37	112.2	119.66	107.07	145.11	137.18	139.8
YOR319W	53.11	41.43	58.18	53.4	61.58	58.02	56.29	53.28	57.41	58.78	40.39	56.81
YOR320C	90.01	79.75	91.35	83.97	101.49	85.4	97.15	92.24	92.08	91.66	72.55	86.97
YOR321W	36.84	37.99	35.55	42.91	35.71	31.94	39.07	37.61	33.43	36.83	42.7	37.7
YOR322C	36.01	33.14	33.49	43.5	42.46	35.37	42.54	43.93	42.25	48.15	41.98	45.54
YOR323C	185.88	184.6	178.08	243.04	224.94	235.22	235.88	225.56	229.46	263.71	295.07	262.92
YOR324C	19.49	22.23	20.01	25.15	24.44	20.22	23.02	19.11	21.89	23.18	21.82	21.86
YOR326W	63.01	56.3	82.33	67.02	73.92	70.39	80.52	65.74	79.31	96.76	57.14	102.35
YOR327C	215.25	189.46	200.81	200.94	215.61	252.01	222.48	217.24	236.55	249.79	268.58	255.56
YOR328W	9.61	8.87	9.16	11.36	9.16	8.34	9.1	10.47	10.19	11.13	13.56	10.92
YOR329C	22.36	18.03	20.08	26.97	27.04	16.62	29.28	30.65	27.69	36.82	41.93	32.28
YOR330C	21.13	22.67	21.1	26.91	24.92	21.17	23.52	23.11	25.44	30.35	28.35	27.02
YOR332W	525.07	551.61	613.29	561.16	525.52	664.55	616.32	556.62	543.7	556.47	682.74	646.34
YOR334W	17.87	13.32	12.95	15.23	16.68	16.09	13.17	14.67	14.2	14.54	10.76	13.43
YOR335C	238.44	259.41	246.19	275.67	250.57	243.75	244.4	244.98	231.99	240.33	256.63	239.86
YOR336W	14.7	16.21	21.36	18.84	15.47	14.11	18.74	15.18	16.58	17.52	18.7	17.63
YOR337W	24.52	28.58	28.72	34.52	31.43	24.81	35.39	32.42	35.04	32.56	36.63	32.62
YOR338W	3.71	2.18	2.35	2.93	3.76	2.35	2.61	3.37	2.92	3.64	2.74	2.01
YOR339C	7.11	3.93	4.81	5.22	4.95	7.17	4.71	6.53	9.9	6.97	7.35	8.97
YOR340C	120.97	111.26	113.68	118.14	143.26	130.34	122.91	107.81	130.71	159.81	120.42	155.28
YOR341W	73.86	75.66	99.88	102.83	82.96	86.18	99.36	92.01	94.4	90.8	106.51	85.31
YOR342C	83.66	68.87	85.6	82.56	98.87	97.18	91.29	90.63	95.49	117.48	85.88	102.46
YOR343C	4.29	2.62	2.19	1.77	5.95	3.62	4.03	4.57	3.98	4.81	5.24	5.15
YOR343W-A	2.1	2.69	1.78	1.33	1.86	2.64	4.72	3.76	1.94	0.06	1.42	2.77
YOR343W-B	2.86	1.24	2.65	3.43	3.59	1.53	2.7	2.91	3.12	5.15	3.59	4.42
YOR344C	54.56	38.34	61.95	24.86	30.03	30.05	20.98	17.8	24.16	16.38	9.87	13.78
YOR346W	30.11	23.04	30.06	20.99	29.33	24.38	23.64	21.43	28.69	38.68	19.73	31.91
YOR347C	18.85	15.43	16.09	19.63	18.45	19.04	19.16	22.19	18.9	23.07	25.52	22.32
YOR348C	2.09	2.54	2.15	2.53	2.78	1.71	2.39	3.71	2.77	5.21	4.24	4.14
YOR349W	15.19	13.44	14.4	18.0	16.36	15.46	17.47	17.84	16.93	19.37	22.61	18.3
YOR350C	22.45	23.61	23.22	24.17	27.23	21.79	22.2	22.88	22.0	25.12	23.52	24.76
YOR351C	4.73	3.61	3.26	5.02	3.26	2.01	3.12	3.31	4.42	5.12	3.67	4.2
YOR352W	24.28	24.73	27.36	24.36	27.23	23.07	25.38	23.86	27.18	32.75	24.29	23.44
YOR353C	29.28	24.57	27.95	32.18	35.06	27.16	31.37	31.4	29.05	37.48	25.28	32.19
YOR354C	46.56	42.04	49.61	52.75	55.73	49.87	51.82	51.63	50.44	57.59	50.52	52.14
YOR355W	87.38	78.41	80.7	94.19	91.7	86.21	84.25	91.37	98.69	115.37	115.39	105.6
YOR356W	45.02	52.64	46.36	56.8	62.4	47.67	53.7	58.66	49.82	65.73	73.14	63.47
YOR357C	111.03	95.83	115.83	107.13	127.92	142.91	102.26	97.39	122.55	157.23	94.65	161.25
YOR358W	23.52	22.04	22.29	22.35	20.38	27.84	23.3	25.9	20.7	23.74	24.51	22.36
YOR359W	33.32	27.95	29.44	40.27	38.89	29.76	39.75	38.21	41.34	41.24	48.6	41.94
YOR360C	66.93	50.03	57.16	83.17	82.32	62.35	81.05	76.02	82.93	87.18	62.46	75.44
YOR361C	299.35	300.55	279.11	310.21	303.58	258.88	273.31	287.21	266.61	269.08	245.55	256.76
YOR362C	273.8	262.06	269.02	369.18	414.46	396.5	381.62	387.17	381.23	496.1	416.01	485.68
YOR363C	11.95	12.76	15.46	17.72	16.2	14.73	18.19	18.87	17.26	20.62	22.08	21.36
YOR365C	9.57	6.85	9.52	10.22	12.84	10.99	10.83	11.64	11.33	15.42	10.8	14.1
YOR367W	68.73	69.18	79.53	90.16	96.18	98.9	95.1	94.96	97.17	107.55	103.9	116.47
YOR368W	26.11	22.85	29.31	31.51	35.52	31.07	33.31	30.98	35.5	40.45	27.58	39.1
YOR369C	10623.65	12616.14	10408.1	8130.53	9253.54	10216.27	9482.2	8965.59	8843.33	7315.26	6914.13	7561.56
YOR370C	106.12	102.77	107.56	125.15	132.2	116.21	130.77	128.5	124.64	154.89	134.77	145.11
YOR371C	12.48	9.91	14.7	15.11	13.33	12.09	17.39	15.06	16.09	18.56	19.0	18.84
YOR372C	30.84	25.34	25.71	32.03	30.89	22.95	27.53	36.67	31.71	37.52	38.37	37.61
YOR373W	24.61	22.7	22.63	28.71	26.53	23.57	24.04	28.93	26.25	28.85	32.4	30.46
YOR374W	53.22	62.04	44.77	107.24	106.46	92.76	97.73	108.21	93.19	290.86	342.24	312.26
