gene_id	SRR1944912.genes.results	SRR1944913.genes.results	SRR1944914.genes.results	SRR1944915.genes.results	SRR1944916.genes.results	SRR1944917.genes.results
YGR007W	41.37	44.3	47.21	46.95	45.79	49.58
YGR008C	59.09	58.83	57.06	92.02	85.04	87.37
YGR009C	35.43	37.14	35.44	31.61	28.89	27.84
YGR010W	15.43	17.15	17.06	19.69	19.0	20.94
YGR012W	23.53	25.82	23.31	24.79	29.13	25.67
YGR013W	10.55	11.25	11.59	12.94	12.79	11.75
YGR014W	54.54	67.27	49.02	45.98	41.28	43.97
YGR015C	6.6	4.97	8.38	5.67	6.75	7.42
YGR016C-A	8.88	7.06	10.38	5.42	7.32	5.92
YGR016W	10.11	10.25	11.43	12.39	11.95	9.98
YGR017W	45.87	46.47	52.02	46.03	46.67	54.98
YGR018C	0.31	0.0	0.0	0.0	0.0	0.0
YGR019W	26.03	26.32	30.27	30.64	30.37	32.1
YGR020C	437.56	432.97	425.57	414.29	464.14	437.41
YGR021W	10.16	11.02	13.57	10.05	9.29	11.18
YGR023W	3.87	3.03	3.18	2.95	3.27	3.63
YGR024C	24.58	27.78	28.31	29.45	30.56	27.7
YGR025W	9.79	12.05	18.39	15.04	16.21	13.48
YGR026W	111.17	126.34	135.06	149.52	143.1	154.85
YGR027C	5994.04	5851.72	5562.11	5225.69	5596.47	5394.0
YGR027W-A	0.0	0.0	0.0	0.0	0.0	0.0
YGR027W-B	0.83	1.08	0.76	0.57	0.67	0.13
YGR028W	13.32	11.89	13.01	11.39	12.83	16.23
YGR029W	41.24	45.34	47.23	52.63	51.68	52.2
YGR030C	28.16	31.49	30.21	33.8	31.96	31.39
YGR031C-A	0.0	0.0	0.0	0.0	0.0	1.29
YGR031W	17.28	20.54	19.35	20.84	19.78	17.86
YGR032W	5.08	6.09	8.0	6.47	6.13	8.22
YGR033C	45.81	48.45	54.38	52.55	55.69	63.25
YGR034W	4054.78	4017.36	3837.21	3674.32	3881.04	3639.78
YGR035C	41.65	38.23	52.24	30.76	34.11	47.14
YGR035W-A	0.0	0.41	0.0	0.2	0.0	0.0
YGR036C	23.32	24.81	26.17	22.4	24.62	24.21
YGR037C	1177.68	1271.94	1223.5	1343.58	1461.5	1457.12
YGR038C-A	1.27	0.99	0.52	0.59	0.55	0.41
YGR038C-B	0.01	0.0	0.0	0.0	0.0	0.0
YGR038W	84.03	86.26	82.59	106.01	113.86	88.01
YGR039W	4.67	6.17	5.6	3.22	5.43	2.09
YGR040W	11.21	14.06	14.4	11.91	12.43	10.59
YGR041W	14.98	17.59	15.1	15.71	14.09	14.02
YGR042W	8.01	7.86	8.83	8.6	11.05	13.39
YGR043C	2.57	2.2	3.34	8.02	6.93	9.59
YGR044C	37.83	41.99	42.8	43.49	47.12	49.97
YGR045C	1.57	1.44	3.9	1.4	1.43	2.34
YGR046W	11.93	11.15	12.41	10.43	11.61	11.76
YGR047C	11.56	10.89	11.56	11.45	10.22	10.93
YGR048W	28.1	29.98	35.78	44.18	43.28	41.04
YGR049W	37.72	40.51	45.93	29.28	30.98	21.3
YGR050C	5.72	9.98	8.41	8.8	10.47	6.86
YGR052W	2.32	1.63	1.68	1.23	2.32	3.13
YGR053C	0.98	1.23	1.74	1.14	1.66	2.08
YGR054W	137.83	137.54	142.12	143.9	149.1	145.8
YGR055W	126.15	141.44	131.29	129.4	126.89	124.33
YGR056W	14.55	16.98	17.24	17.74	17.09	17.16
YGR057C	10.06	8.76	10.85	8.32	9.94	10.75
YGR058W	18.69	18.97	16.14	18.8	21.1	19.46
YGR059W	0.04	0.26	0.0	0.26	0.14	0.26
YGR060W	559.84	554.45	599.55	561.1	575.62	526.98
YGR061C	200.22	188.95	164.63	172.75	170.02	147.56
YGR062C	4.08	4.36	5.86	4.65	4.71	5.2
YGR063C	133.32	113.09	132.38	141.8	152.97	166.16
YGR065C	16.73	19.24	18.97	24.84	25.73	25.84
YGR066C	0.07	0.11	0.0	0.33	0.12	0.34
YGR067C	0.38	0.78	0.51	0.45	0.83	0.54
YGR068C	7.05	7.23	7.06	7.54	7.51	6.38
YGR070W	0.92	0.77	0.88	1.09	0.95	1.05
YGR071C	6.39	6.55	7.48	6.66	7.31	7.46
YGR072W	16.1	19.0	19.41	23.82	23.81	20.85
YGR074W	66.34	72.32	66.07	80.79	79.97	77.95
YGR075C	9.43	8.87	11.71	9.69	9.16	8.49
YGR076C	32.24	29.84	33.81	34.8	32.15	38.87
YGR077C	7.19	7.16	7.87	5.99	7.04	6.35
YGR078C	119.61	114.42	120.05	131.85	129.0	151.09
YGR079W	36.05	42.54	34.27	37.13	35.22	38.11
YGR080W	47.23	51.66	51.46	51.86	55.64	56.31
YGR081C	62.59	68.86	66.13	53.31	57.56	50.63
YGR082W	148.07	140.75	164.98	109.04	113.04	133.93
YGR083C	78.53	80.17	76.24	75.12	71.85	74.53
YGR084C	22.82	22.93	25.26	26.8	25.09	24.19
YGR085C	2315.57	2262.66	2188.79	1892.25	2033.39	1991.53
YGR086C	528.61	552.34	595.18	707.71	732.94	734.45
YGR087C	0.32	0.33	0.06	0.5	0.56	0.66
YGR088W	2.22	1.11	1.45	2.74	2.33	2.31
YGR089W	9.63	10.6	10.32	11.23	10.62	10.84
YGR090W	43.38	41.26	44.26	43.53	43.58	44.66
YGR091W	10.04	10.35	10.81	10.73	11.52	11.78
YGR092W	21.84	23.21	23.38	20.94	20.86	19.36
YGR093W	18.4	19.88	23.54	21.89	22.75	22.52
YGR094W	307.86	306.91	304.78	358.49	339.14	340.3
YGR095C	44.56	47.64	42.55	57.57	56.53	59.0
YGR096W	3.85	3.86	4.42	3.55	3.06	2.72
YGR097W	8.95	8.16	8.22	10.27	9.54	13.75
YGR098C	3.81	3.93	4.2	3.8	3.24	3.38
YGR099W	5.85	6.96	8.4	7.75	7.98	7.15
YGR100W	10.07	8.91	10.46	11.3	11.54	11.85
YGR101W	21.22	21.23	19.13	22.29	26.86	24.77
YGR102C	16.92	25.58	25.99	22.65	22.82	24.72
YGR103W	162.11	168.88	190.92	153.41	159.08	161.19
YGR104C	19.76	19.51	23.69	24.76	26.14	27.59
YGR105W	211.1	234.11	256.89	243.17	273.88	235.8
YGR106C	333.35	355.39	384.49	363.63	368.14	372.96
YGR108W	17.68	19.65	18.94	15.75	15.93	13.69
YGR109C	14.49	16.26	15.27	16.59	16.22	14.87
YGR109W-A	0.0	0.0	0.58	0.6	0.69	1.14
YGR109W-B	1.72	0.45	0.78	0.38	1.3	0.46
YGR110W	1.26	1.62	2.38	1.87	1.81	2.98
YGR111W	31.43	36.47	34.09	34.75	33.38	29.04
YGR112W	6.72	6.7	8.38	7.98	7.6	6.89
YGR113W	17.98	16.85	18.75	20.17	19.08	16.62
YGR116W	71.47	78.7	67.13	85.79	72.92	76.03
YGR117C	19.23	20.08	21.63	23.97	25.13	24.86
YGR118W	3187.1	3241.7	3011.91	2975.43	2780.49	2636.86
YGR119C	62.21	67.05	56.39	62.66	54.4	55.13
YGR120C	15.41	18.19	24.08	16.29	15.81	17.94
YGR121C	3.02	3.18	3.87	2.33	2.13	2.1
YGR121W-A	0.5	1.25	2.33	1.02	1.6	1.66
YGR122W	9.05	10.82	12.06	10.12	11.63	10.54
YGR123C	97.24	103.18	97.96	89.84	88.01	90.01
YGR124W	513.69	493.78	554.1	641.23	677.73	711.24
YGR125W	15.07	16.41	17.11	17.05	15.56	15.88
YGR126W	12.6	11.9	14.57	14.22	14.71	15.95
YGR127W	5.28	4.15	3.66	4.55	5.46	5.16
YGR128C	59.69	63.19	61.56	67.92	66.11	63.87
YGR129W	12.71	15.43	17.23	15.82	14.28	14.14
YGR130C	41.96	44.02	34.71	54.62	45.27	43.01
YGR131W	2.22	2.78	1.9	2.53	2.94	1.65
YGR132C	94.31	99.46	106.14	118.31	126.19	138.88
YGR133W	13.75	11.24	17.11	13.69	14.41	12.8
YGR134W	5.73	5.4	5.49	5.51	6.03	6.03
YGR135W	179.94	184.13	214.86	209.41	206.26	233.87
YGR136W	162.41	172.41	149.06	198.25	181.67	177.86
YGR138C	2.12	3.64	2.91	6.45	6.12	3.91
YGR140W	7.88	7.33	8.72	9.67	8.5	9.53
YGR141W	17.23	22.73	21.44	23.27	22.03	20.77
YGR142W	21.66	23.56	21.99	37.1	32.76	19.39
YGR143W	12.37	12.51	12.58	14.19	15.08	11.22
YGR144W	1.34	0.92	1.52	1.14	1.17	0.81
YGR145W	53.04	54.55	58.96	64.41	58.93	56.55
YGR146C	41.51	41.24	47.87	28.38	28.06	25.43
YGR146C-A	0.32	1.6	1.0	2.08	2.34	0.53
YGR147C	33.57	34.48	36.4	31.65	33.07	36.96
YGR148C	2471.75	2473.58	2298.41	2303.61	2313.38	2209.45
YGR149W	10.24	11.29	11.75	12.53	13.35	12.05
YGR150C	3.97	4.93	4.89	5.37	4.66	4.04
YGR152C	49.25	55.01	47.25	46.01	43.76	37.01
YGR153W	2.97	4.29	4.62	4.62	4.11	2.68
YGR154C	0.39	0.37	0.0	0.14	0.41	0.19
YGR155W	648.32	667.27	658.11	606.45	585.45	613.98
YGR156W	23.31	25.59	21.31	18.45	17.09	16.3
YGR157W	77.85	89.67	90.23	87.14	81.59	87.94
YGR158C	56.7	58.12	56.0	70.0	75.41	65.67
YGR159C	506.32	497.2	468.37	450.35	431.56	478.55
YGR161C	21.95	24.58	31.57	34.47	32.05	39.59
YGR161C-C	0.0	0.0	0.0	0.0	0.0	0.0
YGR161C-D	0.11	0.02	0.07	0.12	0.07	0.08
YGR161W-A	4.02	4.79	4.17	2.48	2.6	2.47
YGR161W-B	0.06	0.1	0.13	0.02	0.04	0.03
YGR161W-C	10.15	19.65	17.34	16.85	14.38	19.48
YGR162W	235.14	251.93	192.62	255.35	216.5	242.33
YGR163W	27.71	27.98	29.74	33.87	36.36	31.4
YGR164W	0.0	0.14	0.0	0.27	0.15	0.56
YGR165W	32.07	30.75	29.86	31.51	32.52	32.95
YGR166W	9.46	9.91	10.96	10.08	9.66	11.97
YGR167W	248.4	262.68	241.45	288.86	258.6	269.83
YGR168C	2.44	3.15	3.55	3.37	4.36	3.16
YGR169C	6.88	8.08	8.0	5.08	7.15	6.39
YGR169C-A	101.26	125.2	122.92	142.73	122.3	129.46
YGR170W	4.63	5.57	5.5	6.28	6.24	5.95
YGR171C	6.06	5.34	5.67	6.02	6.37	5.28
YGR172C	106.12	119.53	121.5	146.3	150.9	151.65
YGR173W	100.45	109.92	110.16	151.1	146.32	143.74
YGR174C	16.32	16.6	19.39	16.43	15.44	17.1
YGR174W-A	0.52	0.0	0.0	0.43	0.0	1.75
YGR175C	364.61	349.2	378.47	311.45	305.11	284.17
YGR177C	26.11	25.53	31.05	14.43	14.23	12.27
YGR178C	86.17	92.72	87.54	105.08	96.13	98.35
YGR179C	10.83	9.77	9.65	11.87	11.16	10.76
YGR180C	571.33	532.71	629.68	528.08	554.08	562.43
YGR181W	165.57	178.2	190.82	170.08	188.95	194.7
YGR183C	114.59	147.73	113.02	171.25	189.8	146.68
YGR184C	17.19	18.04	20.73	21.76	21.3	23.7
YGR185C	344.98	338.49	346.87	313.58	321.08	325.19
YGR186W	48.3	50.47	46.13	53.79	47.28	51.51
YGR187C	93.09	90.22	98.05	91.49	93.6	87.07
YGR188C	2.09	2.48	2.66	2.42	2.18	1.94
YGR189C	219.01	242.16	218.71	279.72	303.78	280.3
YGR191W	80.85	84.56	77.57	69.35	65.3	61.86
YGR192C	26953.35	25257.86	28556.95	24626.51	25259.99	25811.5
YGR193C	63.26	73.28	62.93	64.11	60.67	62.11
YGR194C	6.02	6.81	7.99	7.23	8.2	9.41
YGR195W	56.87	61.63	61.1	54.89	57.75	60.87
YGR196C	13.67	15.08	11.45	22.69	16.3	16.3
YGR197C	49.1	68.36	50.69	38.39	37.77	29.25
YGR198W	18.98	18.88	22.4	17.98	18.88	18.19
YGR199W	23.96	25.41	24.54	25.81	24.26	25.97
YGR200C	49.44	53.0	53.54	65.74	63.24	62.39
YGR201C	4.17	3.78	4.19	6.37	5.09	6.77
YGR202C	31.11	29.99	28.55	29.72	29.51	26.66
YGR203W	25.28	29.04	30.9	33.2	35.39	32.09
YGR204C-A	14.89	7.83	13.27	8.66	9.75	12.05
YGR204W	256.95	247.31	227.15	229.41	230.59	233.22
YGR205W	21.96	26.03	28.42	27.88	32.48	31.75
YGR206W	37.15	36.45	35.88	35.91	35.49	36.44
YGR207C	82.34	84.33	74.16	116.03	110.65	109.27
YGR208W	94.63	88.55	89.47	68.91	78.93	67.06
YGR209C	1363.87	1317.27	1528.2	1635.02	1756.53	1841.47
YGR210C	56.15	60.0	60.06	55.71	57.95	56.81
YGR211W	143.84	160.9	138.09	183.99	178.32	165.16
YGR212W	3.3	4.06	4.66	3.14	3.53	3.19
YGR213C	0.63	0.26	0.78	0.36	0.74	0.31
YGR214W	2610.48	2482.65	2607.2	2247.96	2416.54	2588.02
YGR215W	75.39	75.57	84.09	89.26	91.43	102.6
YGR216C	8.68	9.12	8.65	8.25	9.2	10.59
YGR217W	4.68	5.33	4.24	5.02	4.59	4.61
YGR218W	87.03	95.62	93.62	87.13	82.13	73.56
YGR220C	40.54	42.09	43.77	47.16	51.53	54.65
YGR221C	2.43	2.85	3.03	2.11	2.61	2.58
YGR222W	7.77	10.91	9.34	10.72	11.23	10.29
YGR223C	9.04	9.44	12.31	12.9	13.04	16.3
YGR224W	0.92	1.71	1.43	0.83	1.02	0.82
YGR225W	0.54	0.28	0.37	0.3	0.47	0.51
YGR227C-A	0.3	0.76	0.47	0.0	0.0	0.0
YGR227W	21.61	26.33	27.28	27.86	26.89	28.8
YGR229C	58.27	61.03	67.37	50.79	46.19	49.82
YGR230W	15.24	21.34	12.93	24.49	20.91	16.32
YGR231C	99.52	102.35	116.93	152.96	147.61	167.91
YGR232W	74.11	74.39	79.58	100.07	94.67	102.16
YGR233C	14.82	14.69	18.37	9.22	9.08	7.01
YGR234W	722.42	706.83	778.31	864.3	826.54	785.93
YGR235C	51.31	53.65	56.11	67.88	69.9	61.88
YGR236C	0.0	0.16	0.0	0.31	0.53	0.32
YGR237C	10.3	11.15	10.19	11.16	9.83	9.91
YGR238C	2.76	3.25	3.15	2.88	2.25	2.32
YGR239C	13.39	13.56	13.56	15.32	16.69	15.24
YGR240C	668.93	659.51	683.98	635.2	617.88	651.23
YGR240C-A	0.27	1.11	0.0	0.87	0.0	0.0
YGR241C	24.05	27.58	26.3	19.93	21.85	20.73
YGR243W	4.83	9.29	7.32	8.09	6.81	6.5
YGR244C	51.95	55.65	53.2	71.2	71.04	70.57
YGR245C	47.87	51.63	56.75	56.27	51.63	56.38
YGR246C	18.0	18.81	20.98	16.97	15.68	15.13
YGR247W	20.94	19.24	20.55	23.93	24.69	22.72
YGR248W	3.09	2.97	1.68	5.84	5.43	3.71
YGR249W	0.79	0.26	0.41	0.18	0.48	0.22
YGR250C	14.84	16.3	17.33	17.17	17.32	14.08
YGR251W	28.45	29.54	30.68	33.5	35.98	34.01
YGR252W	15.38	18.75	18.37	22.67	19.44	22.67
YGR253C	190.8	210.1	216.46	290.82	278.82	277.95
YGR254W	518.7	478.33	602.3	588.85	589.01	700.77
YGR255C	19.07	20.31	20.26	21.67	22.14	22.07
YGR256W	1.43	0.92	1.27	1.96	2.31	2.1
YGR257C	9.04	8.94	11.18	11.13	10.3	11.46
YGR258C	4.08	3.75	3.52	5.06	5.03	5.84
YGR260W	94.51	101.47	82.88	96.6	97.87	91.41
YGR261C	29.79	32.77	32.0	36.64	36.47	37.98
YGR262C	34.34	34.55	39.42	43.94	44.56	42.76
YGR263C	9.58	10.63	8.88	6.8	8.84	9.38
YGR264C	239.38	243.19	251.42	240.28	247.27	246.9
YGR266W	24.55	26.35	27.26	29.84	29.05	28.75
YGR267C	77.5	86.78	88.83	79.1	85.32	79.39
YGR268C	21.31	24.16	22.44	29.18	31.42	28.15
YGR270W	14.81	15.02	13.55	20.79	18.92	20.45
YGR271C-A	48.2	57.03	62.52	62.81	60.82	58.96
YGR271W	7.72	8.07	8.51	8.18	7.12	7.36
YGR273C	0.0	0.19	0.17	0.09	0.1	0.18
YGR274C	8.68	10.33	9.69	11.57	9.88	10.83
YGR275W	89.75	93.0	88.88	90.88	84.29	73.28
YGR276C	27.71	27.16	30.79	30.81	30.35	28.64
YGR277C	31.32	31.21	32.62	40.63	41.63	44.12
YGR278W	8.14	8.27	8.25	8.87	8.08	8.91
YGR279C	942.56	991.56	872.6	720.6	720.77	718.6
YGR280C	65.37	78.11	74.13	74.99	74.92	67.29
YGR281W	15.24	16.98	17.74	18.15	15.05	18.17
YGR282C	977.11	945.45	975.46	984.94	1076.4	1064.99
YGR283C	24.5	27.73	30.83	29.78	33.53	32.85
YGR284C	173.01	172.21	187.93	182.75	173.62	169.5
YGR285C	863.61	854.67	723.83	900.3	855.46	815.58
YGR286C	26.6	27.74	26.3	43.92	45.36	41.32
YGR287C	1.4	1.26	1.69	1.88	2.07	1.93
YGR288W	2.8	3.2	4.16	3.25	3.26	2.88
YGR289C	0.03	0.16	0.1	0.03	0.15	0.0
YGR292W	0.66	0.26	0.37	0.0	0.17	0.19
YGR294W	0.08	0.0	0.0	0.0	0.0	0.0
YGR295C	44.08	48.67	44.76	47.69	48.5	49.11
YGR296W	0.01	0.02	0.02	0.03	0.02	0.02
YHL001W	1821.96	1826.65	1844.4	1857.43	1838.81	1900.61
YHL002W	32.25	30.59	31.71	40.24	37.33	32.76
YHL003C	89.0	93.96	91.9	115.75	113.89	108.86
YHL004W	37.95	35.97	35.56	41.68	42.09	46.96
YHL005C	3.28	4.66	5.17	3.5	3.81	3.3
YHL006C	6.63	6.4	6.34	6.33	5.01	6.55
YHL007C	31.07	34.82	30.21	30.85	26.71	27.92
YHL008C	7.15	6.76	6.65	7.5	6.35	7.36
YHL009C	18.18	23.08	21.25	21.48	18.93	21.64
YHL009W-A	0.5	0.5	1.3	1.31	0.41	0.65
YHL009W-B	0.29	0.14	0.11	0.02	0.19	0.11
YHL010C	4.45	5.39	5.52	4.77	4.25	3.31
YHL011C	191.85	199.36	199.7	238.36	259.6	237.53
YHL012W	0.16	0.1	0.44	0.03	0.07	0.07
YHL013C	42.29	42.47	47.07	43.37	41.66	43.2
YHL014C	5.87	5.45	6.91	6.35	6.0	6.13
YHL015W	5084.87	5120.42	4466.2	5022.81	5077.59	4639.81
YHL015W-A	0.0	0.0	0.0	0.0	0.0	0.0
YHL016C	0.58	0.71	0.86	0.72	0.68	1.0
YHL017W	28.9	29.92	32.86	32.99	34.88	33.94
YHL018W	13.77	11.79	11.69	9.56	13.03	12.2
YHL019C	4.63	5.83	6.32	6.95	7.37	6.84
YHL020C	19.4	16.61	17.06	18.88	17.48	18.25
YHL021C	22.78	23.51	20.92	30.25	30.6	30.58
YHL022C	0.6	0.76	1.25	1.06	1.42	1.25
YHL023C	5.88	5.8	6.07	6.95	6.72	6.41
YHL024W	1.7	1.35	1.1	1.16	1.17	1.27
YHL025W	23.41	20.74	22.52	24.13	24.18	26.67
YHL026C	3.84	3.48	5.19	2.36	2.24	3.44
YHL027W	31.55	30.82	29.06	37.53	34.29	38.6
YHL028W	3.63	4.58	3.68	3.23	4.02	3.2
YHL029C	9.35	8.95	10.69	8.07	10.12	11.29
YHL030W	26.41	27.21	31.2	37.54	33.02	39.21
YHL031C	51.13	47.35	48.82	71.49	71.12	74.99
YHL032C	0.91	1.43	1.86	1.72	1.72	1.7
YHL033C	1954.45	1847.79	1920.74	1311.14	1355.33	1483.64
YHL034C	462.15	497.24	466.62	509.36	470.9	429.26
YHL035C	3.2	3.11	3.41	3.74	2.49	2.78
YHL036W	2.47	2.28	1.55	1.74	2.12	2.32
YHL037C	0.71	1.19	1.33	0.58	0.78	0.71
YHL038C	5.77	6.46	8.47	7.78	6.79	8.06
YHL039W	33.81	35.51	34.44	46.61	45.95	49.41
YHL040C	52.03	44.09	50.19	54.08	45.6	56.5
YHL041W	0.0	0.0	0.0	0.0	0.0	0.0
YHL042W	5.1	3.95	3.96	5.81	5.71	3.59
YHL043W	0.23	0.57	0.0	0.46	0.41	0.38
YHL044W	3.42	3.28	3.89	4.14	4.58	4.29
YHL045W	0.0	0.0	0.0	0.0	0.0	0.0
YHL046C	0.0	0.0	0.0	0.0	0.0	0.0
YHL047C	56.96	32.94	30.86	35.17	24.84	29.21
YHL048C-A	0.0	0.0	0.0	0.0	0.0	0.0
YHL048W	19.9	19.56	13.49	25.18	25.1	28.28
YHL049C	0.0	0.0	0.0	0.0	0.0	0.0
YHL050C	0.0	0.0	0.0	0.0	0.0	0.0
YHR001W	36.85	41.51	42.97	51.55	50.15	47.29
YHR001W-A	101.71	102.64	107.61	106.52	109.25	116.74
YHR002W	6.08	5.28	6.51	4.91	5.86	6.1
YHR003C	25.95	25.82	30.62	31.01	32.25	31.38
YHR004C	6.07	5.27	8.03	5.16	6.08	4.09
YHR005C	42.14	41.35	46.59	45.25	44.57	47.03
YHR005C-A	451.81	469.29	455.99	582.76	551.39	482.1
YHR006W	19.87	20.18	19.43	23.12	21.73	21.13
YHR007C	325.69	306.58	334.75	308.74	306.31	296.8
YHR007C-A	0.0	0.63	0.78	0.61	0.23	0.83
YHR008C	190.78	181.36	182.72	193.71	215.77	212.55
YHR009C	35.27	35.38	39.34	36.46	36.48	41.84
YHR010W	4768.61	4888.85	4548.78	4814.95	4990.22	4709.12
YHR011W	4.18	6.17	6.36	5.2	4.52	4.76
YHR012W	48.83	49.91	63.4	73.09	73.71	77.18
YHR013C	109.22	126.39	129.32	131.29	139.18	139.31
YHR014W	0.68	0.63	1.37	0.83	1.12	0.79
YHR015W	0.8	1.54	1.72	1.0	1.09	0.56
YHR016C	27.35	28.28	27.06	36.94	38.13	38.19
YHR017W	11.15	11.02	12.49	12.79	14.93	14.08
YHR018C	45.88	50.95	50.51	131.95	130.82	125.33
YHR019C	539.86	551.4	529.07	482.47	480.39	452.58
YHR020W	357.24	342.31	328.06	311.15	299.68	307.59
YHR021C	6466.57	6324.41	5665.95	6240.37	6585.85	5186.98
YHR021W-A	1.33	2.48	0.84	2.5	2.93	3.6
YHR022C	2.12	1.71	1.76	2.18	1.73	1.51
YHR022C-A	1.02	1.28	0.0	1.25	1.87	2.55
YHR023W	11.43	12.58	11.3	16.42	12.34	13.34
YHR024C	31.12	33.05	37.75	39.99	38.98	41.66
YHR025W	253.43	247.05	264.2	248.44	256.3	306.05
YHR026W	287.87	306.57	299.75	342.67	323.13	324.29
YHR027C	155.61	161.08	160.01	244.5	223.86	231.21
YHR028C	24.93	29.54	29.15	32.73	30.0	30.48
YHR029C	37.22	39.27	49.39	68.9	68.97	72.81
YHR030C	28.5	31.62	30.91	38.25	37.21	37.66
YHR031C	7.67	8.22	6.96	7.82	8.98	7.55
YHR032W	32.06	32.15	34.62	29.55	32.85	37.16
YHR033W	0.52	0.2	0.07	0.39	0.48	0.78
YHR034C	18.57	19.7	17.89	21.9	22.57	23.76
YHR035W	1.99	2.2	2.14	2.01	2.28	2.17
YHR036W	13.38	14.09	9.34	14.64	13.2	12.98
YHR037W	42.27	47.35	53.71	58.94	61.72	65.4
YHR038W	16.35	19.67	25.82	18.66	14.71	14.53
YHR039C	41.77	43.73	50.25	42.03	42.07	45.63
YHR039C-A	851.23	875.86	848.49	967.36	926.75	855.49
YHR040W	14.81	14.18	13.55	19.47	18.37	19.93
YHR041C	31.02	32.8	31.91	31.08	34.04	37.39
YHR042W	121.78	110.48	136.88	116.8	120.99	141.44
YHR043C	39.06	41.74	39.89	37.79	39.77	38.86
YHR044C	3.91	4.85	7.55	4.22	4.69	6.66
YHR045W	17.8	18.37	21.58	16.08	16.14	18.16
YHR046C	30.39	30.88	35.78	32.89	33.79	33.56
YHR047C	82.74	95.19	95.08	110.73	105.63	112.05
YHR048W	2.23	2.03	2.98	2.29	2.29	3.17
YHR049W	121.3	122.15	126.15	109.43	114.13	97.74
YHR050W	29.96	28.73	27.99	27.03	28.46	30.0
YHR050W-A	21.99	25.81	9.04	20.39	19.57	7.11
YHR051W	114.17	136.36	129.63	156.21	164.09	147.16
YHR052C-B	0.0	0.0	0.0	0.0	0.0	0.0
YHR052W	117.1	135.54	140.3	146.99	137.09	135.67
YHR053C	0.0	0.0	0.0	0.0	0.0	0.0
YHR054C	3.59	10.54	5.16	0.24	0.44	0.34
YHR054C-B	0.0	0.0	0.0	0.0	0.0	0.0
YHR055C	0.0	0.0	0.0	0.0	0.0	0.0
YHR056C	21.21	24.07	23.53	20.52	19.29	19.64
YHR057C	44.94	44.05	47.28	41.16	40.39	45.97
YHR058C	20.19	25.16	23.78	26.28	26.61	25.23
YHR059W	45.67	40.9	54.07	42.28	47.88	51.38
YHR060W	42.1	40.34	53.18	35.85	38.1	47.65
YHR061C	13.71	16.34	14.93	15.54	15.53	12.66
YHR062C	32.01	32.39	38.01	32.12	34.44	38.93
YHR063C	74.76	76.64	85.86	80.39	89.46	82.75
YHR064C	708.14	730.82	745.62	697.22	699.28	760.85
YHR065C	67.55	69.23	67.46	91.26	89.26	85.28
YHR066W	51.01	53.45	55.61	46.1	44.37	50.1
YHR067W	5.36	5.26	5.37	6.49	6.71	5.38
YHR068W	292.53	295.34	295.06	309.43	297.63	306.04
YHR069C	42.34	44.41	47.1	42.34	43.01	41.91
YHR070W	38.38	36.1	37.31	40.76	43.39	47.34
YHR071W	13.51	12.02	14.23	13.37	12.43	10.77
YHR072W	23.84	24.47	27.28	21.6	22.31	22.82
YHR072W-A	754.47	731.56	726.59	675.72	705.3	646.91
YHR073W	12.77	13.97	14.49	16.05	15.77	14.62
YHR074W	53.15	51.44	56.19	63.31	61.1	69.18
YHR075C	6.55	5.6	5.98	4.11	4.98	6.04
YHR076W	31.9	38.06	36.61	45.86	44.74	43.8
YHR077C	10.18	11.27	11.12	11.44	10.17	10.08
YHR078W	5.87	6.32	6.86	8.88	8.83	8.52
YHR079C	5.66	5.89	6.32	5.75	5.08	5.25
YHR079C-A	0.2	0.5	0.63	0.0	0.18	0.33
YHR080C	1.92	1.57	1.51	1.67	1.18	1.6
YHR081W	50.72	60.77	62.51	46.87	48.0	40.64
YHR082C	21.79	22.7	23.09	24.21	24.31	22.49
YHR083W	30.74	28.15	30.23	32.41	35.71	38.71
YHR084W	25.18	27.87	23.2	25.36	25.05	22.91
YHR085W	26.96	26.1	31.27	24.76	26.76	25.82
YHR086W	18.35	19.03	17.93	18.16	18.77	15.09
YHR086W-A	0.0	0.53	0.0	0.0	0.0	0.0
YHR087W	16.47	14.77	12.55	21.48	20.75	21.47
YHR088W	69.98	74.57	81.36	62.72	59.24	55.45
YHR089C	364.16	396.16	413.52	419.94	409.96	427.93
YHR090C	14.64	16.48	17.32	15.98	17.55	16.25
YHR091C	3.61	3.84	4.05	3.79	3.7	3.95
YHR092C	17.43	21.2	17.58	10.6	9.59	11.82
YHR093W	0.0	0.0	0.0	0.0	0.1	0.18
YHR094C	173.67	167.22	187.02	123.01	119.81	137.44
YHR096C	0.21	0.3	0.27	0.49	0.2	0.53
YHR097C	16.67	14.68	14.05	17.96	16.92	17.05
YHR098C	60.14	62.82	64.84	65.12	65.14	66.38
YHR099W	14.81	16.2	15.08	14.47	13.33	14.25
YHR100C	29.0	22.78	29.96	31.12	33.31	32.1
YHR101C	15.55	15.55	13.56	14.74	17.9	15.04
YHR102W	9.51	11.16	10.56	13.52	12.04	11.25
YHR103W	18.02	20.68	16.83	15.97	13.75	14.26
YHR104W	75.69	89.84	93.68	84.83	84.72	86.72
YHR105W	9.67	10.46	9.22	11.81	9.17	12.39
YHR106W	7.68	8.42	6.6	6.54	6.65	6.17
YHR107C	84.74	84.38	86.45	64.85	62.36	63.94
YHR108W	119.0	126.95	125.44	116.52	125.21	112.68
